12.0 10.0 0.0 1.0 0.0 0.0 0.21875  ; 4.690586345627625
17.0 2.0 0.0 1.0 0.0 0.0 0.21875  ; 6.741681462298993
15.0 7.0 0.0 1.0 0.0 0.0 0.21875  ; 4.849894710085713
13.0 8.0 0.0 1.0 0.0 0.0 0.21875  ; 4.806308747235756
9.0 9.0 0.0 1.0 0.0 0.0 0.21875  ; 4.806740499715771
16.0 5.0 0.0 1.0 0.0 0.0 0.21875  ; 4.910171304231135
15.0 9.0 0.0 1.0 0.0 0.0 0.21875  ; 4.761016364206939
11.0 9.0 0.0 1.0 0.0 0.0 0.21875  ; 4.768325108834774
18.0 14.0 0.0 1.0 0.0 0.0 0.21875  ; 4.348508940839818
13.0 4.0 0.0 1.0 0.0 0.0 0.21875  ; 5.876775808757145
19.0 16.0 0.0 1.0 0.0 0.0 0.21875  ; 4.059095586677948
13.0 19.0 0.0 0.0 1.0 0.0 0.21875  ; 5.3775842104448515
12.0 26.0 0.0 0.0 1.0 0.0 0.21875  ; 5.0622285637104385
12.0 25.0 0.0 0.0 1.0 0.0 0.21875  ; 5.107136754096964
18.0 19.0 0.0 0.0 1.0 0.0 0.21875  ; 5.593850760962845
17.0 18.0 0.0 0.0 1.0 0.0 0.21875  ; 5.740172458459799
15.0 24.0 0.0 0.0 1.0 0.0 0.21875  ; 5.122993914747651
13.0 22.0 0.0 0.0 1.0 0.0 0.21875  ; 5.281824609996762
18.0 28.0 0.0 0.0 1.0 0.0 0.21875  ; 4.983439168133308
17.0 27.0 0.0 0.0 1.0 0.0 0.21875  ; 5.003786743789569
24.0 21.0 0.0 0.0 1.0 0.0 0.21875  ; 5.425873072939606
21.0 26.0 0.0 0.0 1.0 0.0 0.21875  ; 5.041879825864249
12.0 10.0 0.0 0.0 0.0 1.0 0.21875  ; 4.889463602002536
20.0 24.0 0.0 0.0 1.0 0.0 0.21875  ; 5.1314896621229815
25.0 30.0 0.0 0.0 1.0 0.0 0.21875  ; 4.995742525423192
24.0 29.0 0.0 0.0 1.0 0.0 0.21875  ; 4.991381624530797
28.0 28.0 0.0 0.0 1.0 0.0 0.21875  ; 5.062424144783285
20.0 14.0 0.0 0.0 0.0 1.0 0.21875  ; 6.056541199341559
32.0 29.0 0.0 0.0 1.0 0.0 0.21875  ; 5.101221112113018
32.0 28.0 0.0 0.0 1.0 0.0 0.21875  ; 5.119373636620142
14.0 8.0 0.0 0.0 0.0 1.0 0.21875  ; 5.629398636898221
35.0 27.0 0.0 0.0 1.0 0.0 0.21875  ; 5.150411026807341
38.0 26.0 0.0 0.0 1.0 0.0 0.1875  ; 5.1953478044420045
37.0 25.0 0.0 0.0 1.0 0.0 0.1875  ; 5.255586436881384
12.0 10.0 0.0 0.0 0.0 1.0 0.1875  ; 4.8870857439124755
20.0 11.0 0.0 0.0 0.0 1.0 0.1875  ; 6.269225751592311
41.0 24.0 0.0 0.0 1.0 0.0 0.1875  ; 5.332958760333541
8.0 7.0 0.0 0.0 0.0 1.0 0.15625  ; 4.947832010000065
41.0 28.0 0.0 0.0 1.0 0.0 0.15625  ; 5.119373636620142
40.0 27.0 0.0 0.0 1.0 0.0 0.15625  ; 5.150411026807341
16.0 2.0 0.0 0.0 0.0 1.0 0.15625  ; 8.211913734694937
44.0 26.0 0.0 0.0 1.0 0.0 0.15625  ; 5.1953478044420045
9.0 9.0 0.0 0.0 0.0 1.0 0.125  ; 4.818310307725252
42.0 30.0 0.0 0.0 1.0 0.0 0.125  ; 5.095257614928931
41.0 29.0 0.0 0.0 1.0 0.0 0.125  ; 5.101221112113018
45.0 28.0 0.0 0.0 1.0 0.0 0.125  ; 5.119373636620142
18.0 7.0 0.0 0.0 0.0 1.0 0.125  ; 6.351596458601242
51.0 33.0 0.0 0.0 1.0 0.0 0.125  ; 5.095257614928931
50.0 32.0 0.0 0.0 1.0 0.0 0.125  ; 5.095257614928931
53.0 29.0 0.0 0.0 1.0 0.0 0.09375  ; 5.101221112113018
52.0 28.0 0.0 0.0 1.0 0.0 0.09375  ; 5.119373636620142
65.0 34.0 0.0 0.0 1.0 0.0 0.09375  ; 5.095257614928931
14.0 10.0 0.0 0.0 0.0 1.0 0.09375  ; 5.526121090759949
68.0 35.0 0.0 0.0 1.0 0.0 0.0625  ; 5.095257614928931
14.0 2.0 0.0 0.0 0.0 1.0 0.0625  ; 7.60495815485181
7.0 2.0 0.0 0.0 0.0 1.0 0.03125  ; 7.335653620230144
0.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
0.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
0.0 20.0 1.0 0.0 0.0 0.0 0.21875  ; 1.6666805110926555
0.0 19.0 1.0 0.0 0.0 0.0 0.21875  ; 2.3924599949892507
0.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
0.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
0.0 18.0 1.0 0.0 0.0 0.0 0.21875  ; 2.936905264621171
2.0 16.0 1.0 0.0 0.0 0.0 0.21875  ; 3.6895068160272273
2.0 15.0 1.0 0.0 0.0 0.0 0.21875  ; 3.956146743455399
2.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
2.0 10.0 1.0 0.0 0.0 0.0 0.21875  ; 4.722232150440477
2.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
2.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
6.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
6.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
6.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
6.0 2.0 1.0 0.0 0.0 0.0 0.21875  ; 7.335653620230144
6.0 6.0 1.0 0.0 0.0 0.0 0.21875  ; 4.98112791297518
6.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
6.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
6.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
6.0 5.0 1.0 0.0 0.0 0.0 0.21875  ; 5.018526862615239
8.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
8.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
8.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
8.0 14.0 0.0 1.0 0.0 0.0 0.21875  ; 4.173054938176719
11.0 14.0 1.0 0.0 0.0 0.0 0.21875  ; 4.28536956592751
11.0 15.0 1.0 0.0 0.0 0.0 0.21875  ; 4.110634966091167
12.0 14.0 0.0 1.0 0.0 0.0 0.21875  ; 4.2885427355355334
15.0 4.0 1.0 0.0 0.0 0.0 0.21875  ; 7.3436139260055135
13.0 13.0 0.0 1.0 0.0 0.0 0.21875  ; 4.440404690725847
5.0 16.0 0.0 1.0 0.0 0.0 0.21875  ; 3.6895068160272273
9.0 15.0 0.0 1.0 0.0 0.0 0.21875  ; 3.956146743455399
14.0 10.0 0.0 1.0 0.0 0.0 0.21875  ; 4.70060811620403
14.0 10.0 0.0 1.0 0.0 0.0 0.21875  ; 4.70060811620403
11.0 10.0 0.0 1.0 0.0 0.0 0.21875  ; 4.695677033912293
16.0 2.0 0.0 1.0 0.0 0.0 0.21875  ; 6.736288948741723
14.0 7.0 0.0 1.0 0.0 0.0 0.21875  ; 4.848827844361982
12.0 8.0 0.0 1.0 0.0 0.0 0.21875  ; 4.810636385360738
15.0 5.0 0.0 1.0 0.0 0.0 0.21875  ; 4.910263571783449
14.0 9.0 0.0 1.0 0.0 0.0 0.21875  ; 4.758735604885006
13.0 14.0 0.0 1.0 0.0 0.0 0.21875  ; 4.32489390995171
12.0 15.0 0.0 1.0 0.0 0.0 0.21875  ; 4.139096097659269
16.0 4.0 0.0 1.0 0.0 0.0 0.21875  ; 5.8348071799103725
14.0 25.0 0.0 0.0 1.0 0.0 0.21875  ; 5.07457316096713
11.0 27.0 0.0 0.0 1.0 0.0 0.21875  ; 5.068696811335925
13.0 20.0 0.0 0.0 1.0 0.0 0.21875  ; 5.3775842104448515
19.0 19.0 0.0 0.0 1.0 0.0 0.21875  ; 5.601969890056693
18.0 18.0 0.0 0.0 1.0 0.0 0.21875  ; 5.747081033926836
16.0 24.0 0.0 0.0 1.0 0.0 0.21875  ; 5.123197862117586
19.0 22.0 0.0 0.0 1.0 0.0 0.21875  ; 5.268371597464995
15.0 28.0 0.0 0.0 1.0 0.0 0.21875  ; 4.982834728006
14.0 27.0 0.0 0.0 1.0 0.0 0.21875  ; 5.0043897792908245
25.0 21.0 0.0 0.0 1.0 0.0 0.21875  ; 5.450673125303735
22.0 26.0 0.0 0.0 1.0 0.0 0.21875  ; 5.046796519030685
12.0 10.0 0.0 0.0 0.0 1.0 0.21875  ; 4.889463602002536
26.0 24.0 0.0 0.0 1.0 0.0 0.21875  ; 5.197968737384112
22.0 30.0 0.0 0.0 1.0 0.0 0.21875  ; 4.975226316236209
21.0 29.0 0.0 0.0 1.0 0.0 0.21875  ; 4.975932164252529
29.0 28.0 0.0 0.0 1.0 0.0 0.21875  ; 5.087585453360695
19.0 14.0 0.0 0.0 0.0 1.0 0.21875  ; 6.026634041365986
29.0 29.0 0.0 0.0 1.0 0.0 0.21875  ; 5.0705573375392285
28.0 28.0 0.0 0.0 1.0 0.0 0.21875  ; 5.062424144783285
14.0 8.0 0.0 0.0 0.0 1.0 0.21875  ; 5.629398636898221
36.0 27.0 0.0 0.0 1.0 0.0 0.21875  ; 5.150411026807341
35.0 26.0 0.0 0.0 1.0 0.0 0.1875  ; 5.1953478044420045
34.0 25.0 0.0 0.0 1.0 0.0 0.1875  ; 5.255586436881384
12.0 10.0 0.0 0.0 0.0 1.0 0.1875  ; 4.8870857439124755
20.0 11.0 0.0 0.0 0.0 1.0 0.1875  ; 6.269225751592311
42.0 24.0 0.0 0.0 1.0 0.0 0.1875  ; 5.332958760333541
38.0 28.0 0.0 0.0 1.0 0.0 0.15625  ; 5.119373636620142
37.0 27.0 0.0 0.0 1.0 0.0 0.15625  ; 5.150411026807341
16.0 2.0 0.0 0.0 0.0 1.0 0.15625  ; 8.211913734694937
45.0 26.0 0.0 0.0 1.0 0.0 0.15625  ; 5.1953478044420045
39.0 30.0 0.0 0.0 1.0 0.0 0.125  ; 5.095257614928931
38.0 29.0 0.0 0.0 1.0 0.0 0.125  ; 5.101221112113018
46.0 28.0 0.0 0.0 1.0 0.0 0.125  ; 5.119373636620142
18.0 7.0 0.0 0.0 0.0 1.0 0.125  ; 6.351596458601242
48.0 33.0 0.0 0.0 1.0 0.0 0.125  ; 5.095257614928931
47.0 32.0 0.0 0.0 1.0 0.0 0.125  ; 5.095257614928931
50.0 29.0 0.0 0.0 1.0 0.0 0.09375  ; 5.101221112113018
49.0 28.0 0.0 0.0 1.0 0.0 0.09375  ; 5.119373636620142
62.0 34.0 0.0 0.0 1.0 0.0 0.09375  ; 5.095257614928931
14.0 10.0 0.0 0.0 0.0 1.0 0.09375  ; 5.526121090759949
65.0 35.0 0.0 0.0 1.0 0.0 0.0625  ; 5.095257614928931
14.0 2.0 0.0 0.0 0.0 1.0 0.0625  ; 7.60495815485181
14.0 2.0 0.0 0.0 0.0 1.0 0.03125  ; 7.60495815485181
0.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
0.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
0.0 20.0 1.0 0.0 0.0 0.0 0.21875  ; 1.6666805110926555
0.0 19.0 1.0 0.0 0.0 0.0 0.21875  ; 2.3924599949892507
0.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
0.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
0.0 18.0 1.0 0.0 0.0 0.0 0.21875  ; 2.936905264621171
2.0 16.0 1.0 0.0 0.0 0.0 0.21875  ; 3.6895068160272273
2.0 15.0 1.0 0.0 0.0 0.0 0.21875  ; 3.956146743455399
2.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
2.0 10.0 1.0 0.0 0.0 0.0 0.21875  ; 4.722232150440477
2.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
2.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
6.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
6.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
6.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
6.0 2.0 1.0 0.0 0.0 0.0 0.21875  ; 7.335653620230144
6.0 6.0 1.0 0.0 0.0 0.0 0.21875  ; 4.98112791297518
6.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
6.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
6.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
6.0 5.0 1.0 0.0 0.0 0.0 0.21875  ; 5.018526862615239
8.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
8.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
8.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
8.0 14.0 0.0 1.0 0.0 0.0 0.21875  ; 4.173054938176719
11.0 14.0 1.0 0.0 0.0 0.0 0.21875  ; 4.28536956592751
11.0 15.0 1.0 0.0 0.0 0.0 0.21875  ; 4.110634966091167
12.0 14.0 0.0 1.0 0.0 0.0 0.21875  ; 4.2885427355355334
15.0 4.0 1.0 0.0 0.0 0.0 0.21875  ; 7.3436139260055135
9.0 7.0 0.0 1.0 0.0 0.0 0.21875  ; 4.934328799567602
6.0 8.0 0.0 1.0 0.0 0.0 0.21875  ; 4.876733314842808
13.0 13.0 0.0 1.0 0.0 0.0 0.21875  ; 4.440404690725847
10.0 8.0 0.0 1.0 0.0 0.0 0.21875  ; 4.876733314842808
7.0 10.0 0.0 1.0 0.0 0.0 0.21875  ; 4.722232150440477
15.0 10.0 0.0 1.0 0.0 0.0 0.21875  ; 4.703712288095613
11.0 2.0 0.0 1.0 0.0 0.0 0.21875  ; 7.071571409975039
9.0 6.0 0.0 1.0 0.0 0.0 0.21875  ; 4.98112791297518
15.0 11.0 0.0 1.0 0.0 0.0 0.21875  ; 4.636300523152197
10.0 5.0 0.0 1.0 0.0 0.0 0.21875  ; 5.018526862615239
17.0 17.0 0.0 1.0 0.0 0.0 0.21875  ; 3.901956327083934
14.0 15.0 0.0 1.0 0.0 0.0 0.21875  ; 4.220144278899083
9.0 11.0 0.0 1.0 0.0 0.0 0.21875  ; 4.62056344471513
17.0 15.0 0.0 1.0 0.0 0.0 0.21875  ; 4.226169318919053
17.0 14.0 0.0 1.0 0.0 0.0 0.21875  ; 4.353243362630166
14.0 22.0 0.0 0.0 1.0 0.0 0.21875  ; 5.264383977666339
14.0 21.0 0.0 0.0 1.0 0.0 0.21875  ; 5.355777239935437
17.0 18.0 0.0 0.0 1.0 0.0 0.21875  ; 5.740172458459799
27.0 10.0 0.0 1.0 0.0 0.0 0.21875  ; 4.695677033912293
14.0 27.0 0.0 0.0 1.0 0.0 0.21875  ; 5.0043897792908245
24.0 21.0 0.0 0.0 1.0 0.0 0.21875  ; 5.425873072939606
22.0 26.0 0.0 0.0 1.0 0.0 0.21875  ; 5.046796519030685
15.0 20.0 0.0 0.0 1.0 0.0 0.21875  ; 5.4572913594765415
33.0 15.0 0.0 1.0 0.0 0.0 0.21875  ; 5.095257614928931
19.0 25.0 0.0 0.0 1.0 0.0 0.21875  ; 5.07646819862471
30.0 19.0 0.0 0.0 1.0 0.0 0.21875  ; 6.095506280007423
27.0 24.0 0.0 0.0 1.0 0.0 0.21875  ; 5.22143242894739
21.0 24.0 0.0 0.0 1.0 0.0 0.21875  ; 5.136602425411287
39.0 8.0 0.0 1.0 0.0 0.0 0.21875  ; 5.095257614928931
25.0 29.0 0.0 0.0 1.0 0.0 0.21875  ; 5.000403717201866
11.0 2.0 0.0 0.0 0.0 1.0 0.21875  ; 7.1262372149018764
33.0 28.0 0.0 0.0 1.0 0.0 0.21875  ; 5.119373636620142
21.0 23.0 0.0 0.0 1.0 0.0 0.1875  ; 5.202155114319986
39.0 9.0 0.0 1.0 0.0 0.0 0.1875  ; 5.095257614928931
25.0 28.0 0.0 0.0 1.0 0.0 0.1875  ; 5.014575621109933
34.0 27.0 0.0 0.0 1.0 0.0 0.1875  ; 5.150411026807341
13.0 14.0 0.0 0.0 0.0 1.0 0.1875  ; 4.762415751825295
46.0 16.0 0.0 1.0 0.0 0.0 0.1875  ; 5.095257614928931
32.0 28.0 0.0 0.0 1.0 0.0 0.1875  ; 5.119373636620142
41.0 27.0 0.0 0.0 1.0 0.0 0.1875  ; 5.150411026807341
24.0 16.0 0.0 0.0 0.0 1.0 0.1875  ; 5.572957071049178
58.0 10.0 0.0 1.0 0.0 0.0 0.1875  ; 5.095257614928931
44.0 32.0 0.0 0.0 1.0 0.0 0.1875  ; 5.095257614928931
18.0 7.0 0.0 0.0 0.0 1.0 0.1875  ; 6.3559932346292385
27.0 10.0 0.0 0.0 0.0 1.0 0.15625  ; 6.938329892152002
13.0 9.0 0.0 0.0 0.0 1.0 0.15625  ; 5.184626024820756
60.0 8.0 0.0 1.0 0.0 0.0 0.15625  ; 5.095257614928931
46.0 29.0 0.0 0.0 1.0 0.0 0.15625  ; 5.101221112113018
16.0 16.0 0.0 0.0 0.0 1.0 0.125  ; 5.394880639376546
63.0 15.0 0.0 1.0 0.0 0.0 0.125  ; 5.095257614928931
49.0 25.0 0.0 0.0 1.0 0.0 0.125  ; 5.255586436881384
68.0 16.0 0.0 1.0 0.0 0.0 0.09375  ; 5.095257614928931
54.0 28.0 0.0 0.0 1.0 0.0 0.09375  ; 5.119373636620142
80.0 4.0 0.0 1.0 0.0 0.0 0.09375  ; 6.273290945060921
22.0 10.0 0.0 0.0 0.0 1.0 0.09375  ; 6.398418614132411
84.0 9.0 0.0 1.0 0.0 0.0 0.0625  ; 5.095257614928931
8.0 4.0 0.0 0.0 0.0 1.0 0.0625  ; 6.256667957702509
14.0 35.0 0.0 0.0 1.0 0.0 0.03125  ; 4.967086997840499
0.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
0.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
0.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
0.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
0.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
0.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
0.0 19.0 1.0 0.0 0.0 0.0 0.21875  ; 2.3924599949892507
2.0 5.0 1.0 0.0 0.0 0.0 0.21875  ; 5.018526862615239
2.0 10.0 1.0 0.0 0.0 0.0 0.21875  ; 4.722232150440477
2.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
2.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
2.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
2.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
3.0 7.0 1.0 0.0 0.0 0.0 0.21875  ; 4.934328799567602
3.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
3.0 12.0 1.0 0.0 0.0 0.0 0.21875  ; 4.498332332298729
3.0 7.0 1.0 0.0 0.0 0.0 0.21875  ; 4.934328799567602
3.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
5.0 18.0 1.0 0.0 0.0 0.0 0.21875  ; 2.936905264621171
5.0 18.0 1.0 0.0 0.0 0.0 0.21875  ; 2.936905264621171
5.0 3.0 1.0 0.0 0.0 0.0 0.21875  ; 6.94272182629767
5.0 6.0 1.0 0.0 0.0 0.0 0.21875  ; 4.98112791297518
6.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
6.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
6.0 4.0 1.0 0.0 0.0 0.0 0.21875  ; 6.256667957702509
8.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
8.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
10.0 10.0 0.0 1.0 0.0 0.0 0.21875  ; 4.722232150440477
8.0 18.0 0.0 1.0 0.0 0.0 0.21875  ; 2.936905264621171
14.0 4.0 1.0 0.0 0.0 0.0 0.21875  ; 6.697533204512008
7.0 17.0 0.0 1.0 0.0 0.0 0.21875  ; 3.357442536657581
13.0 13.0 0.0 1.0 0.0 0.0 0.21875  ; 4.440404690725847
12.0 12.0 0.0 1.0 0.0 0.0 0.21875  ; 4.522297456066343
10.0 19.0 0.0 1.0 0.0 0.0 0.21875  ; 2.3924599949892507
9.0 17.0 0.0 1.0 0.0 0.0 0.21875  ; 3.357442536657581
17.0 5.0 0.0 1.0 0.0 0.0 0.21875  ; 4.910013960476761
14.0 9.0 0.0 1.0 0.0 0.0 0.21875  ; 4.758735604885006
13.0 8.0 0.0 1.0 0.0 0.0 0.21875  ; 4.806308747235756
16.0 11.0 0.0 1.0 0.0 0.0 0.21875  ; 4.635781841461088
15.0 11.0 0.0 1.0 0.0 0.0 0.21875  ; 4.636300523152197
19.0 4.0 0.0 1.0 0.0 0.0 0.21875  ; 5.851579640353016
17.0 4.0 0.0 1.0 0.0 0.0 0.21875  ; 5.8379666893626645
18.0 6.0 0.0 1.0 0.0 0.0 0.21875  ; 4.882636266666682
13.0 15.0 0.0 1.0 0.0 0.0 0.21875  ; 4.18923120888603
13.0 18.0 0.0 0.0 1.0 0.0 0.21875  ; 5.3775842104448515
19.0 4.0 0.0 1.0 0.0 0.0 0.21875  ; 5.851579640353016
15.0 13.0 0.0 0.0 1.0 0.0 0.21875  ; 6.380951475313677
21.0 15.0 0.0 0.0 1.0 0.0 0.21875  ; 6.492429462009434
15.0 24.0 0.0 0.0 1.0 0.0 0.21875  ; 5.122993914747651
17.0 23.0 0.0 0.0 1.0 0.0 0.21875  ; 5.186244084192181
13.0 25.0 0.0 0.0 1.0 0.0 0.21875  ; 5.083589209717038
19.0 22.0 0.0 0.0 1.0 0.0 0.21875  ; 5.268371597464995
13.0 15.0 0.0 0.0 1.0 0.0 0.21875  ; 5.3775842104448515
21.0 21.0 0.0 0.0 1.0 0.0 0.21875  ; 5.3775842104448515
17.0 23.0 0.0 0.0 1.0 0.0 0.21875  ; 5.186244084192181
24.0 25.0 0.0 0.0 1.0 0.0 0.21875  ; 5.107136754096964
16.0 15.0 0.0 0.0 1.0 0.0 0.21875  ; 6.383630353963045
25.0 24.0 0.0 0.0 1.0 0.0 0.21875  ; 5.179216276824126
22.0 26.0 0.0 0.0 1.0 0.0 0.21875  ; 5.046796519030685
0.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
0.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
0.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
0.0 8.0 1.0 0.0 0.0 0.0 0.21875  ; 4.876733314842808
0.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
0.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
0.0 19.0 1.0 0.0 0.0 0.0 0.21875  ; 2.3924599949892507
2.0 5.0 1.0 0.0 0.0 0.0 0.21875  ; 5.018526862615239
2.0 10.0 1.0 0.0 0.0 0.0 0.21875  ; 4.722232150440477
2.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
2.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
2.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
2.0 13.0 1.0 0.0 0.0 0.0 0.21875  ; 4.351103828421521
4.0 7.0 1.0 0.0 0.0 0.0 0.21875  ; 4.934328799567602
4.0 11.0 1.0 0.0 0.0 0.0 0.21875  ; 4.62056344471513
4.0 12.0 1.0 0.0 0.0 0.0 0.21875  ; 4.498332332298729
4.0 7.0 1.0 0.0 0.0 0.0 0.21875  ; 4.934328799567602
4.0 9.0 1.0 0.0 0.0 0.0 0.21875  ; 4.806740499715771
6.0 18.0 1.0 0.0 0.0 0.0 0.21875  ; 2.936905264621171
6.0 18.0 1.0 0.0 0.0 0.0 0.21875  ; 2.936905264621171
6.0 3.0 1.0 0.0 0.0 0.0 0.21875  ; 6.94272182629767
6.0 6.0 1.0 0.0 0.0 0.0 0.21875  ; 4.98112791297518
6.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
6.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
6.0 4.0 1.0 0.0 0.0 0.0 0.21875  ; 6.256667957702509
8.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
8.0 17.0 1.0 0.0 0.0 0.0 0.21875  ; 3.357442536657581
